store_and_fwd_flag,mta_tax,total_amount,extra,ratecodeid,fare_amount,trip_distance,lpep_dropoff_datetime,pickup_longitude,pickup_latitude,vendorid,dropoff_longitude,passenger_count,tolls_amount,trip_type,payment_type,dropoff_latitude,lpep_pickup_datetime,improvement_surcharge,tip_amount
N,0.5,15.8,0.5,1,14.5,3.31,2016-01-01T00:27:08.000,-73.953376770019531,40.716098785400391,2,-74.001205444335938,6,0,1,2,40.726600646972656,2016-01-01T00:11:25.000,0.3,0
N,0.5,10.8,0.5,1,9.5,1.66,2016-01-01T00:27:09.000,-73.957733154296875,40.714462280273437,2,-73.94659423828125,1,0,1,2,40.695686340332031,2016-01-01T00:15:55.000,0.3,0
N,0.5,11.3,0.5,1,10,2.51,2016-01-01T00:27:07.000,-73.98956298828125,40.701637268066406,2,-73.994575500488281,1,0,1,2,40.725856781005859,2016-01-01T00:18:30.000,0.3,0
N,0.5,5.3,0.5,1,4,0.59,2016-01-01T00:26:29.000,-73.96539306640625,40.713821411132813,2,-73.956985473632812,1,0,1,2,40.712787628173828,2016-01-01T00:24:00.000,0.3,0
N,0.5,9.3,0.5,1,8,1.56,2016-01-01T00:26:57.000,-73.932167053222656,40.753608703613281,2,-73.915313720703125,1,0,1,2,40.772232055664063,2016-01-01T00:19:30.000,0.3,0
N,0.5,13.8,0.5,1,12.5,2.69,2016-01-01T00:27:11.000,-73.957595825195313,40.722152709960938,2,-73.987495422363281,1,0,1,1,40.718463897705078,2016-01-01T00:13:14.000,0.3,0
N,0.5,7.3,0.5,1,6,1.13,2016-01-01T00:27:20.000,-73.923568725585938,40.694038391113281,2,-73.933837890625,1,0,1,1,40.705593109130859,2016-01-01T00:22:10.000,0.3,0
N,0.5,10.3,0.5,1,9,1.76,2016-01-01T00:26:53.000,-73.866668701171875,40.738639831542969,2,-73.884384155273438,1,0,1,2,40.755386352539063,2016-01-01T00:17:08.000,0.3,0
N,0.5,27.36,0.5,1,21.5,6.66,2016-01-01T00:27:10.000,-73.961585998535156,40.716457366943359,2,-73.997123718261719,1,0,1,1,40.661739349365234,2016-01-01T00:08:20.000,0.3,4.56
N,0.5,11.3,0.5,1,10,2.08,2016-01-01T00:25:59.000,-73.917877197265625,40.742984771728516,2,-73.913818359375,6,0,1,2,40.765281677246094,2016-01-01T00:14:29.000,0.3,0
N,0.5,14.3,0.5,1,13,2.95,2016-01-01T00:27:08.000,-73.963043212890625,40.719142913818359,2,-73.964889526367187,1,0,1,1,40.683311462402344,2016-01-01T00:10:56.000,0.3,0
N,0.5,32.84,0.5,1,23,7.41,2016-01-01T00:27:19.000,-73.941276550292969,40.799213409423828,2,-73.875144958496094,1,5.54,1,1,40.746242523193359,2016-01-01T00:06:24.000,0.3,3
N,0.5,19.56,0.5,1,15,4.41,2016-01-01T00:27:21.000,-73.957603454589844,40.729782104492188,2,-73.961181640625,1,0,1,1,40.768173217773438,2016-01-01T00:14:32.000,0.3,3.26
N,0.5,14.12,0.5,1,10,1.79,2016-01-01T00:27:20.000,-73.958145141601563,40.732902526855469,2,-73.96575927734375,6,0,1,1,40.710514068603516,2016-01-01T00:15:11.000,0.3,2.82
N,0.5,13.8,0.5,1,12.5,3.66,2016-01-01T00:27:36.000,-73.935226440429687,40.702369689941406,2,-73.903694152832031,1,0,1,2,40.737346649169922,2016-01-01T00:16:38.000,0.3,0
N,0.5,9.8,0.5,1,8.5,1.53,2016-01-01T00:26:38.000,-73.923568725585938,40.753463745117187,2,-73.942344665527344,5,0,1,2,40.748802185058594,2016-01-01T00:17:34.000,0.3,0
N,0.5,18.36,0.5,1,14,3.81,2016-01-01T00:27:25.000,-73.958946228027344,40.716644287109375,2,-73.988204956054688,5,0,1,1,40.703773498535156,2016-01-01T00:14:55.000,0.3,3.06
N,0.5,11.62,0.5,1,8,1.69,2016-01-01T00:27:12.000,-73.996810913085938,40.680698394775391,2,-73.976898193359375,1,0,1,1,40.671318054199219,2016-01-01T00:19:31.000,0.3,2.32
N,0.5,10.8,0.5,1,9.5,2.70,2016-01-01T00:26:27.000,-73.807098388671875,40.699142456054688,2,-73.800163269042969,1,0,1,2,40.667816162109375,2016-01-01T00:20:11.000,0.3,0
N,0.5,19.56,0.5,1,15,3.46,2016-01-01T00:27:16.000,-73.949653625488281,40.716587066650391,2,-73.983863830566406,4,0,1,1,40.729415893554688,2016-01-01T00:09:29.000,0.3,3.26
N,0.5,12.3,0.5,1,11,1.98,2016-01-01T00:26:25.000,-73.951011657714844,40.800315856933594,2,-73.939773559570313,1,0,1,2,40.825313568115234,2016-01-01T00:12:24.000,0.3,0
N,0.5,7.3,0.5,1,6,0.94,2016-01-01T00:27:09.000,-73.946502685546875,40.806327819824219,2,-73.942008972167969,1,0,1,2,40.798072814941406,2016-01-01T00:19:50.000,0.3,0
N,0.5,8.8,0.5,1,7.5,1.39,2016-01-01T00:26:54.000,-73.9521484375,40.718128204345703,2,-73.937095642089844,1,0,1,2,40.709178924560547,2016-01-01T00:19:13.000,0.3,0
N,0.5,9.8,0.5,1,8.5,1.85,2016-01-01T00:26:51.000,-73.869377136230469,40.757305145263672,2,-73.851593017578125,1,0,1,2,40.740398406982422,2016-01-01T00:17:51.000,0.3,0
N,0.5,12.8,0.5,1,11.5,2.51,2016-01-01T00:26:05.000,-73.951614379882813,40.799270629882813,2,-73.957496643066406,1,0,1,2,40.774036407470703,2016-01-01T00:13:22.000,0.3,0
N,0.5,7.8,0.5,1,6.5,0.85,2016-01-01T00:26:54.000,-73.9503173828125,40.811454772949219,2,-73.954116821289062,1,0,1,2,40.801319122314453,2016-01-01T00:19:31.000,0.3,0
N,0.5,10.8,0.5,1,9.5,1.71,2016-01-01T00:25:47.000,-73.910171508789063,40.775814056396484,2,-73.901779174804687,1,0,1,2,40.773040771484375,2016-01-01T00:14:26.000,0.3,0
N,0.5,11.8,0.5,1,10.5,2.12,2016-01-01T00:27:16.000,-73.940017700195313,40.708324432373047,2,-73.933586120605469,1,0,1,2,40.690578460693359,2016-01-01T00:15:20.000,0.3,0
N,0.5,16.8,0.5,1,15.5,3.44,2016-01-01T00:27:18.000,-73.84466552734375,40.721511840820313,2,-73.857864379882813,6,0,1,2,40.724998474121094,2016-01-01T00:10:04.000,0.3,0
N,0.5,11.3,0.5,1,10,2.45,2016-01-01T00:26:48.000,-73.831069946289063,40.759307861328125,2,-73.845634460449219,1,0,1,2,40.789440155029297,2016-01-01T00:17:31.000,0.3,0
N,0.5,17.3,0.5,1,16,4.29,2016-01-01T00:27:06.000,-73.957931518554687,40.721641540527344,2,-73.977882385253906,1,0,1,2,40.684459686279297,2016-01-01T00:11:00.000,0.3,0
N,0.5,11.16,0.5,1,8,1.68,2016-01-01T00:26:59.000,-73.961326599121094,40.716472625732422,2,-73.942558288574219,1,0,1,1,40.714679718017578,2016-01-01T00:18:03.000,0.3,1.86
N,0.5,6.3,0.5,1,5,0.94,2016-01-01T00:27:25.000,-73.944557189941406,40.808979034423828,2,-73.941665649414063,1,0,1,2,40.818412780761719,2016-01-01T00:22:54.000,0.3,0
N,0.5,12.8,0.5,1,11.5,3.07,2016-01-01T00:26:53.000,-73.949371337890625,40.793876647949219,2,-73.948287963867188,1,0,1,2,40.828853607177734,2016-01-01T00:14:42.000,0.3,0
N,0.5,12.8,0.5,1,11.5,2.35,2016-01-01T00:25:55.000,-73.897689819335938,40.746143341064453,2,-73.922294616699219,1,0,1,2,40.753078460693359,2016-01-01T00:12:12.000,0.3,0
N,0.5,6.8,0.5,1,5.5,0.77,2016-01-01T00:27:30.000,-73.907333374023438,40.745426177978516,2,-73.919288635253906,1,0,1,2,40.744926452636719,2016-01-01T00:22:29.000,0.3,0
N,0.5,11.76,0.5,1,8.5,1.92,2016-01-01T00:27:36.000,-73.95361328125,40.787918090820313,2,-73.955757141113281,1,0,1,1,40.803840637207031,2016-01-01T00:19:31.000,0.3,1.96
N,0.5,18.8,0.5,1,17.5,4.93,2016-01-01T00:27:42.000,-73.921371459960938,40.756080627441406,2,-73.860786437988281,1,0,1,1,40.734580993652344,2016-01-01T00:10:59.000,0.3,0
N,0.5,5.8,0.5,1,4.5,0.63,2016-01-01T00:27:27.000,-73.916206359863281,40.86968994140625,2,-73.926856994628906,1,0,1,2,40.865692138671875,2016-01-01T00:24:20.000,0.3,0
N,0.5,15.36,0.5,1,11.5,2.44,2016-01-01T00:27:46.000,-73.948074340820313,40.829753875732422,2,-73.938179016113281,1,0,1,1,40.80462646484375,2016-01-01T00:13:24.000,0.3,2.56
N,0,35,0,5,35,0.00,2016-01-01T00:26:54.000,-73.911476135253906,40.695289611816406,2,-73.911567687988281,1,0,2,2,40.695320129394531,2016-01-01T00:26:50.000,0,0
N,0.5,9.3,0.5,1,8,1.74,2016-01-01T00:27:12.000,-73.994178771972656,40.694732666015625,2,-73.974334716796875,1,0,1,2,40.679611206054687,2016-01-01T00:18:52.000,0.3,0
N,0.5,6.3,0.5,1,5,0.70,2016-01-01T00:27:02.000,-73.945053100585937,40.808193206787109,2,-73.954620361328125,1,0,1,2,40.80548095703125,2016-01-01T00:21:44.000,0.3,0
N,0.5,6.3,0.5,1,5,0.64,2016-01-01T00:27:05.000,-73.882759094238281,40.747665405273438,2,-73.883399963378906,1,0,1,2,40.755783081054688,2016-01-01T00:22:45.000,0.3,0
N,0.5,10.3,0.5,1,9,2.20,2016-01-01T00:27:13.000,-73.873374938964844,40.709075927734375,2,-73.90399169921875,1,0,1,2,40.720893859863281,2016-01-01T00:18:55.000,0.3,0
N,0.5,19.24,0.5,1,13.5,3.46,2016-01-01T00:27:46.000,-73.968971252441406,40.693157196044922,2,-73.960395812988281,1,0,1,1,40.646648406982422,2016-01-01T00:12:48.000,0.3,4.44
N,0.5,10.8,0.5,1,9.5,2.36,2016-01-01T00:26:35.000,-73.83001708984375,40.713737487792969,2,-73.839584350585937,1,0,1,2,40.693233489990234,2016-01-01T00:17:01.000,0.3,0
N,0.5,19.56,0.5,1,15,3.27,2016-01-01T00:27:49.000,-73.951744079589844,40.714981079101562,2,-73.912590026855469,1,0,1,1,40.686023712158203,2016-01-01T00:09:05.000,0.3,3.26
N,0.5,8.3,0.5,1,7,1.44,2016-01-01T00:27:30.000,-73.926803588867188,40.865756988525391,2,-73.940170288085938,1,0,1,2,40.851333618164063,2016-01-01T00:20:23.000,0.3,0
N,0.5,13.56,0.5,1,10,2.19,2016-01-01T00:27:28.000,-73.959854125976562,40.688014984130859,2,-73.976234436035156,1,0,1,1,40.677955627441406,2016-01-01T00:16:24.000,0.3,2.26
N,0.5,6.3,0.5,1,5,0.72,2016-01-01T00:27:03.000,-73.95513916015625,40.804664611816406,2,-73.948463439941406,1,0,1,2,40.813762664794922,2016-01-01T00:22:50.000,0.3,0
N,0.5,7.3,0.5,1,6,0.60,2016-01-01T00:27:04.000,-73.947013854980469,40.810703277587891,2,-73.942123413085938,1,0,1,2,40.814861297607422,2016-01-01T00:20:31.000,0.3,0
N,0.5,17.8,0.5,1,16.5,3.93,2016-01-01T00:27:43.000,-73.909355163574219,40.854072570800781,2,-73.858970642089844,1,0,1,2,40.838123321533203,2016-01-01T00:07:33.000,0.3,0
N,0.5,6.3,0.5,1,5,0.86,2016-01-01T00:27:25.000,-73.956916809082031,40.720577239990234,2,-73.954330444335937,1,0,1,2,40.73016357421875,2016-01-01T00:23:53.000,0.3,0
N,0.5,14.3,0.5,1,13,2.77,2016-01-01T00:27:14.000,-73.933181762695313,40.704727172851563,2,-73.924995422363281,1,0,1,2,40.672977447509766,2016-01-01T00:10:53.000,0.3,0
N,0.5,9.3,0.5,1,8,1.89,2016-01-01T00:27:07.000,-73.9521484375,40.790058135986328,2,-73.952896118164062,2,0,1,2,40.772464752197266,2016-01-01T00:19:40.000,0.3,0
N,0.5,8.8,0.5,1,7.5,1.59,2016-01-01T00:27:24.000,-73.926544189453125,40.76580810546875,2,-73.914794921875,2,0,1,2,40.782386779785156,2016-01-01T00:21:06.000,0.3,0
N,0.5,8.16,0.5,1,5.5,0.87,2016-01-01T00:27:50.000,-73.936363220214844,40.759658813476563,2,-73.947502136230469,1,0,1,1,40.756332397460937,2016-01-01T00:22:55.000,0.3,1.36
N,0.5,7.8,0.5,1,6.5,1.03,2016-01-01T00:26:45.000,-73.887580871582031,40.747394561767578,2,-73.88543701171875,5,0,1,2,40.756008148193359,2016-01-01T00:20:22.000,0.3,0
N,0.5,13.8,0.5,1,12.5,3.36,2016-01-01T00:27:17.000,-73.952873229980469,40.723091125488281,2,-73.959762573242188,1,0,1,2,40.68792724609375,2016-01-01T00:16:16.000,0.3,0
N,0.5,5.3,0.5,1,4,0.73,2016-01-01T00:28:03.000,-73.96112060546875,40.811973571777344,2,-73.957939147949219,5,0,1,2,40.820453643798828,2016-01-01T00:25:51.000,0.3,0
N,0.5,7.8,0.5,1,6.5,1.31,2016-01-01T00:27:35.000,-73.993270874023438,40.682563781738281,2,-74.006179809570312,3,0,1,2,40.680427551269531,2016-01-01T00:21:54.000,0.3,0
N,0.5,7.3,0.5,1,6,0.93,2016-01-01T00:26:56.000,-73.973175048828125,40.678073883056641,2,-73.982162475585937,1,0,1,2,40.666248321533203,2016-01-01T00:21:43.000,0.3,0
N,0.5,17.29,0.5,1,12,2.94,2016-01-01T00:27:55.000,-73.960762023925781,40.70904541015625,2,-73.958564758300781,2,0,1,1,40.676422119140625,2016-01-01T00:10:22.000,0.3,3.99
N,0.5,14.16,0.5,1,10.5,2.60,2016-01-01T00:28:01.000,-73.939704895019531,40.800941467285156,2,-73.922088623046875,1,0,1,1,40.827793121337891,2016-01-01T00:16:53.000,0.3,2.36
N,0.5,6.3,0.5,1,5,0.73,2016-01-01T00:27:12.000,-73.949684143066406,40.801891326904297,2,-73.943809509277344,2,0,1,2,40.809902191162109,2016-01-01T00:23:05.000,0.3,0
N,0.5,17.8,0.5,1,16.5,4.35,2016-01-01T00:27:10.000,-73.932861328125,40.752937316894531,2,-73.987327575683594,5,0,1,2,40.733112335205078,2016-01-01T00:09:05.000,0.3,0
N,0.5,17.16,0.5,1,13,3.46,2016-01-01T00:28:12.000,-73.940383911132812,40.680049896240234,2,-73.962837219238281,1,0,1,1,40.71722412109375,2016-01-01T00:12:27.000,0.3,2.86
N,0.5,14.16,0.5,1,10.5,2.24,2016-01-01T00:27:17.000,-73.922744750976562,40.698421478271484,2,-73.949249267578125,1,0,1,1,40.714076995849609,2016-01-01T00:16:08.000,0.3,2.36
N,0.5,4.8,0.5,1,3.5,0.37,2016-01-01T00:27:42.000,-73.949699401855469,40.801780700683594,2,-73.94500732421875,1,0,1,2,40.803466796875,2016-01-01T00:25:50.000,0.3,0
N,0.5,7.8,0.5,1,6.5,0.63,2016-01-01T00:28:06.000,-73.844398498535156,40.720771789550781,2,-73.855712890625,1,0,1,2,40.738727569580078,2016-01-01T00:20:42.000,0.3,0
N,0.5,10.8,0.5,1,9.5,2.47,2016-01-01T00:26:50.000,-73.947776794433594,40.801185607910156,2,-73.923568725585938,1,0,1,2,40.825084686279297,2016-01-01T00:17:28.000,0.3,0
N,0.5,6.8,0.5,1,5.5,0.82,2016-01-01T00:27:59.000,-73.830398559570313,40.759555816650391,2,-73.819869995117187,1,0,1,2,40.752872467041016,2016-01-01T00:23:05.000,0.3,0
N,0.5,11.8,0.5,1,10.5,2.52,2016-01-01T00:27:46.000,-73.99383544921875,40.695716857910156,2,-73.973052978515625,1,0,1,2,40.673545837402344,2016-01-01T00:16:10.000,0.3,0
N,0.5,6.96,0.5,1,4.5,0.62,2016-01-01T00:28:10.000,-73.891059875488281,40.746547698974609,2,-73.882827758789063,1,0,1,1,40.741325378417969,2016-01-01T00:25:09.000,0.3,1.16
N,0.5,6.8,0.5,1,5.5,0.92,2016-01-01T00:27:43.000,-73.960227966308594,40.714099884033203,2,-73.958251953125,1,0,1,2,40.721797943115234,2016-01-01T00:22:09.000,0.3,0
N,0.5,7.56,0.5,1,5,0.72,2016-01-01T00:27:52.000,-73.876174926757813,40.748226165771484,2,-73.86322021484375,1,0,1,1,40.749744415283203,2016-01-01T00:22:52.000,0.3,1.26
N,0.5,22.3,0.5,1,21,6.68,2016-01-01T00:27:56.000,-73.961692810058594,40.713916778564453,2,-73.99822998046875,4,0,1,1,40.660457611083984,2016-01-01T00:12:16.000,0.3,0
N,0.5,14.3,0.5,1,13,2.63,2016-01-01T00:27:54.000,-73.9635009765625,40.718708038330078,2,-73.954925537109375,1,0,1,2,40.688816070556641,2016-01-01T00:11:38.000,0.3,0
N,0.5,8.3,0.5,1,7,1.69,2016-01-01T00:27:39.000,-73.942428588867188,40.797580718994141,2,-73.955673217773438,1,0,1,2,40.779312133789063,2016-01-01T00:21:47.000,0.3,0
N,0.5,19.8,0.5,1,13.5,3.27,2016-01-01T00:28:09.000,-73.97039794921875,40.674774169921875,2,-73.967483520507813,1,0,1,1,40.641883850097656,2016-01-01T00:12:56.000,0.3,5
N,0.5,7.3,0.5,1,6,1.06,2016-01-01T00:26:51.000,-73.946754455566406,40.797401428222656,2,-73.948745727539063,1,0,1,2,40.8082275390625,2016-01-01T00:21:29.000,0.3,0
N,0.5,7.54,0.5,1,4.5,0.79,2016-01-01T00:28:06.000,-73.914688110351563,40.769443511962891,2,-73.916030883789063,1,0,1,1,40.776435852050781,2016-01-01T00:25:32.000,0.3,1.74
N,0.5,9,0.5,1,5.5,1.07,2016-01-01T00:28:06.000,-73.949745178222656,40.801715850830078,2,-73.961578369140625,2,0,1,1,40.795680999755859,2016-01-01T00:23:03.000,0.3,2.2
N,0.5,7.56,0.5,1,5,0.98,2016-01-01T00:28:11.000,-73.95770263671875,40.721847534179687,2,-73.963157653808594,2,0,1,1,40.711166381835937,2016-01-01T00:23:36.000,0.3,1.26
N,0.5,24.96,0.5,1,19.5,6.47,2016-01-01T00:27:39.000,-73.991111755371094,40.663478851318359,2,-73.947525024414063,2,0,1,1,40.711380004882813,2016-01-01T00:14:58.000,0.3,4.16
N,0.5,13.8,0.5,1,12.5,3.38,2016-01-01T00:27:50.000,-73.964561462402344,40.715812683105469,2,-73.984825134277344,1,0,1,2,40.697002410888672,2016-01-01T00:17:04.000,0.3,0
N,0.5,22.3,0.5,1,21,6.94,2016-01-01T00:26:59.000,-73.876167297363281,40.833236694335937,2,-73.84552001953125,1,0,1,2,40.897651672363281,2016-01-01T00:10:50.000,0.3,0
N,0.5,11.3,0.5,1,10,2.12,2016-01-01T00:27:38.000,-73.942474365234375,40.811901092529297,2,-73.940452575683594,1,0,1,2,40.789825439453125,2016-01-01T00:16:49.000,0.3,0
N,0.5,17.3,0.5,1,13,3.60,2016-01-01T00:28:27.000,-73.844253540039062,40.721038818359375,2,-73.831954956054687,1,0,1,1,40.691181182861328,2016-01-01T00:18:20.000,0.3,3
N,0.5,14.8,0.5,1,11.5,2.67,2016-01-01T00:28:11.000,-73.970359802246094,40.672969818115234,2,-73.94476318359375,1,0,1,1,40.649150848388672,2016-01-01T00:15:06.000,0.3,2
N,0.5,19.8,0.5,1,18.5,4.81,2016-01-01T00:27:46.000,-73.95245361328125,40.803009033203125,2,-73.915031433105469,1,0,1,2,40.840721130371094,2016-01-01T00:05:10.000,0.3,0
N,0.5,9.8,0.5,1,8.5,1.80,2016-01-01T00:28:18.000,-73.928634643554688,40.743896484375,2,-73.913986206054687,1,0,1,2,40.765628814697266,2016-01-01T00:18:55.000,0.3,0
N,0.5,6.3,0.5,1,4,0.64,2016-01-01T00:28:07.000,-73.908195495605469,40.822681427001953,2,-73.910476684570313,1,0,1,1,40.814186096191406,2016-01-01T00:25:50.000,0.3,1
N,0.5,11.3,0.5,1,10,2.32,2016-01-01T00:27:43.000,-73.97235107421875,40.693214416503906,2,-73.956855773925781,1,0,1,2,40.673297882080078,2016-01-01T00:16:42.000,0.3,0
N,0.5,10.8,0.5,1,9.5,1.99,2016-01-01T00:27:51.000,-73.891563415527344,40.746707916259766,2,-73.92230224609375,1,0,1,2,40.755035400390625,2016-01-01T00:17:38.000,0.3,0
N,0.5,5.8,0.5,1,4.5,0.46,2016-01-01T00:28:15.000,-73.965156555175781,40.806591033935547,2,-73.968048095703125,1,0,1,2,40.800457000732422,2016-01-01T00:24:49.000,0.3,0
N,0.5,31,0.5,1,23.5,7.18,2016-01-01T00:28:24.000,-73.980735778808594,40.666511535644531,2,-73.974777221679688,1,0,1,1,40.732830047607422,2016-01-01T00:06:44.000,0.3,6.2
N,0.5,7.3,0.5,1,6,1.00,2016-01-01T00:28:01.000,-73.963554382324219,40.802749633789063,2,-73.950675964355469,5,0,1,2,40.794853210449219,2016-01-01T00:22:45.000,0.3,0
N,0.5,13.3,0.5,1,12,2.93,2016-01-02T00:00:00.000,-73.955108642578125,40.714096069335938,2,-73.982734680175781,1,0,1,2,40.731182098388672,2016-01-01T00:13:10.000,0.3,0
N,0.5,21.8,0.5,1,20.5,6.27,2016-01-01T00:27:39.000,-73.995292663574219,40.690544128417969,2,-73.905586242675781,1,0,1,2,40.701572418212891,2016-01-01T00:09:14.000,0.3,0
N,0.5,6.3,0.5,1,5,0.68,2016-01-01T00:27:21.000,-73.946556091308594,40.824733734130859,2,-73.93511962890625,1,0,1,2,40.821605682373047,2016-01-01T00:22:30.000,0.3,0
N,0.5,12.8,0.5,1,11.5,3.02,2016-01-01T00:27:48.000,-73.96319580078125,40.649448394775391,2,-73.921676635742188,1,0,1,2,40.644893646240234,2016-01-01T00:14:53.000,0.3,0
N,0.5,6.8,0.5,1,5.5,0.87,2016-01-01T00:27:19.000,-73.945770263671875,40.824417114257812,2,-73.944023132324219,1,0,1,2,40.815471649169922,2016-01-01T00:21:57.000,0.3,0
N,0.5,3.8,0.5,1,2.5,0.02,2016-01-01T00:28:19.000,-73.993965148925781,40.703330993652344,2,-73.994194030761719,1,0,1,2,40.703144073486328,2016-01-01T00:27:31.000,0.3,0
N,0.5,14.8,0.5,1,13.5,3.75,2016-01-01T00:27:45.000,-73.993804931640625,40.702602386474609,2,-73.957733154296875,1,0,1,2,40.717792510986328,2016-01-01T00:16:21.000,0.3,0
N,0.5,34.3,0.5,1,33,11.11,2016-01-01T00:28:16.000,-73.981307983398437,40.679851531982422,2,-73.955406188964844,1,0,1,1,40.778644561767578,2016-01-01T00:03:15.000,0.3,0
N,0.5,14.12,0.5,1,10,2.10,2016-01-01T00:28:31.000,-73.98724365234375,40.691486358642578,2,-73.947952270507813,1,0,1,1,40.692508697509766,2016-01-01T00:15:21.000,0.3,2.82
N,0.5,5.8,0.5,1,4.5,0.59,2016-01-01T00:28:05.000,-73.923843383789063,40.761314392089844,2,-73.928520202636719,1,0,1,2,40.766666412353516,2016-01-01T00:25:03.000,0.3,0
N,0.5,16.56,0.5,1,12.5,3.10,2016-01-01T00:28:34.000,-73.9576416015625,40.711585998535156,2,-73.955154418945313,1,0,1,1,40.678146362304688,2016-01-01T00:13:55.000,0.3,2.76
N,0.5,22.25,0.5,1,16.5,4.72,2016-01-01T00:28:23.000,-73.95867919921875,40.721168518066406,2,-73.977989196777344,1,0,1,1,40.741580963134766,2016-01-01T00:11:55.000,0.3,4.45
N,0.5,11.3,0.5,1,10,2.32,2016-01-01T00:28:03.000,-73.939918518066406,40.815563201904297,2,-73.967376708984375,1,0,1,2,40.803073883056641,2016-01-01T00:17:28.000,0.3,0
N,0.5,12.3,0.5,1,11,2.63,2016-01-01T00:28:23.000,-73.975601196289063,40.669963836669922,2,-74.009124755859375,1,0,1,2,40.648960113525391,2016-01-01T00:16:12.000,0.3,0
N,0.5,17.25,0.5,1,12.5,3.03,2016-01-01T00:28:34.000,-73.973709106445313,40.668376922607422,2,-73.995773315429688,1,0,1,1,40.694374084472656,2016-01-01T00:13:47.000,0.3,3.45
N,0.5,6.3,0.5,1,5,0.83,2016-01-01T00:28:04.000,-73.919326782226562,40.758518218994141,2,-73.929679870605469,1,0,1,2,40.756828308105469,2016-01-01T00:24:24.000,0.3,0
N,0.5,18.8,0.5,1,17.5,4.74,2016-01-01T00:27:34.000,-73.980453491210937,40.688694000244141,2,-73.939956665039063,1,0,1,2,40.708488464355469,2016-01-01T00:02:54.000,0.3,0
N,0.5,6.8,0.5,1,5.5,0.84,2016-01-01T00:27:55.000,-73.885635375976562,40.747447967529297,2,-73.871116638183594,5,0,1,2,40.748531341552734,2016-01-01T00:23:22.000,0.3,0
N,0.5,10.8,0.5,1,9.5,2.01,2016-01-01T00:28:50.000,-73.933876037597656,40.849025726318359,2,-73.921028137207031,1,0,1,2,40.852268218994141,2016-01-01T00:19:07.000,0.3,0
N,0.5,3.8,0.5,1,2.5,0.10,2016-01-01T00:28:21.000,-73.85321044921875,40.721946716308594,2,-73.849510192871094,1,0,1,2,40.723155975341797,2016-01-01T00:27:35.000,0.3,0
N,0.5,5.3,0.5,1,4,0.50,2016-01-01T00:28:37.000,-73.911048889160156,40.659088134765625,2,-73.917854309082031,1,0,1,2,40.660457611083984,2016-01-01T00:26:02.000,0.3,0
N,0.5,8.3,0.5,1,7,1.41,2016-01-01T00:27:59.000,-73.944206237792969,40.81982421875,2,-73.954002380371094,1,0,1,2,40.801986694335938,2016-01-01T00:19:47.000,0.3,0
N,0.5,18.96,0.5,1,14.5,3.37,2016-01-01T00:28:42.000,-73.958274841308594,40.721538543701172,2,-73.937042236328125,5,0,1,1,40.683261871337891,2016-01-01T00:10:57.000,0.3,3.16
N,0.5,6.3,0.5,1,5,0.80,2016-01-01T00:28:40.000,-73.956535339355469,40.666461944580078,2,-73.956222534179687,1,0,1,1,40.653678894042969,2016-01-01T00:24:23.000,0.3,0
N,0.5,19.3,0.5,1,18,5.37,2016-01-01T00:28:10.000,-73.958587646484375,40.721244812011719,2,-74.006156921386719,2,0,1,2,40.710681915283203,2016-01-01T00:12:23.000,0.3,0
N,0.5,16.3,0.5,1,15,4.17,2016-01-01T00:28:22.000,-74.012199401855469,40.646652221679687,2,-73.962211608886719,5,0,1,2,40.653964996337891,2016-01-01T00:13:23.000,0.3,0
N,0.5,11.8,0.5,1,6.5,0.97,2016-01-01T00:27:51.000,-73.8905029296875,40.747005462646484,2,-73.902313232421875,1,0,1,1,40.754673004150391,2016-01-01T00:21:44.000,0.3,4
N,0.5,13.39,0.5,1,9,1.92,2016-01-01T00:28:44.000,-73.965652465820312,40.805522918701172,2,-73.947998046875,1,0,1,1,40.829608917236328,2016-01-01T00:20:21.000,0.3,3.09
N,0.5,22.3,0.5,1,16,3.66,2016-01-01T00:28:48.000,-73.940185546875,40.825233459472656,2,-73.974296569824219,6,0,1,1,40.783378601074219,2016-01-01T00:09:46.000,0.3,5
N,0.5,9.8,0.5,1,8.5,1.72,2016-01-01T00:27:51.000,-73.964111328125,40.807907104492188,2,-73.946678161621094,1,0,1,2,40.820182800292969,2016-01-01T00:19:06.000,0.3,0
N,0.5,14.3,0.5,1,13,2.54,2016-01-01T00:28:21.000,-73.862083435058594,40.730373382568359,2,-73.827728271484375,1,0,1,2,40.727142333984375,2016-01-01T00:13:25.000,0.3,0
N,0.5,6.8,0.5,1,5.5,0.90,2016-01-01T00:27:47.000,-73.960281372070313,40.714130401611328,2,-73.959144592285156,1,0,1,2,40.722404479980469,2016-01-01T00:22:42.000,0.3,0
N,0.5,11.3,0.5,1,10,2.11,2016-01-01T00:27:28.000,-73.949745178222656,40.717052459716797,2,-73.958236694335937,2,0,1,1,40.721885681152344,2016-01-01T00:13:02.000,0.3,0
N,0.5,20.16,0.5,1,15.5,4.04,2016-01-01T00:28:48.000,-73.965446472167969,40.710716247558594,2,-74.001884460449219,1,0,1,1,40.736278533935547,2016-01-01T00:12:16.000,0.3,3.36
N,0.5,7.8,0.5,1,6.5,1.10,2016-01-01T00:28:12.000,-73.941070556640625,40.814155578613281,2,-73.954811096191406,1,0,1,2,40.810016632080078,2016-01-01T00:21:22.000,0.3,0
